id,patentID,patentdate,figid,caption,object,aspect,figure_file,subfigure_file,object_title,groupID
443,USD0557843-20071218,2007-12-18,2,FIG. 2 is a front elevation view thereof;,Headlamp,front elevation view,USD0557843-20071218-D00001.png,USD0557843-20071218-D00001_2.png,Headlamp,5
444,USD0557843-20071218,2007-12-18,3,FIG. 3 is a rear elevation view thereof;,Headlamp,rear elevation view,USD0557843-20071218-D00001.png,USD0557843-20071218-D00001_3.png,Headlamp,5
445,USD0557843-20071218,2007-12-18,4,FIG. 4 is a right side elevation view thereof;,Headlamp,right side elevation view,USD0557843-20071218-D00002.png,USD0557843-20071218-D00002_4.png,Headlamp,5
446,USD0557843-20071218,2007-12-18,5,FIG. 5 is a left side elevation view thereof;,Headlamp,left side elevation view,USD0557843-20071218-D00002.png,USD0557843-20071218-D00002_5.png,Headlamp,5
447,USD0557843-20071218,2007-12-18,6,"FIG. 6 is a top plan view thereof; and,",Headlamp,top plan view,USD0557843-20071218-D00002.png,USD0557843-20071218-D00002_6.png,Headlamp,5
448,USD0557843-20071218,2007-12-18,7,FIG. 7 is a bottom plan view thereof.,Headlamp,bottom plan view,USD0557843-20071218-D00002.png,USD0557843-20071218-D00002_7.png,Headlamp,5
449,USD0551345-20070918,2007-09-18,5,FIG. 5 is a perspective view from the top right of an embodiment of the sharps container illustrated in FIG. 1;,Sharps container configured for cart mounting,perspective view from the top right,USD0551345-20070918-D00005.png,USD0551345-20070918-D00005_5.png,Sharps container configured for cart mounting,5
450,USD0551345-20070918,2007-09-18,6,FIG. 6 is an elevation view from the right side of the sharps container of FIG. 5;,Sharps container configured for cart mounting,elevation view from the right side,USD0551345-20070918-D00005.png,USD0551345-20070918-D00005_6.png,Sharps container configured for cart mounting,5
451,USD0551345-20070918,2007-09-18,8,"FIG. 8 is a top plan view of the sharps container of FIG. 5; and,",Sharps container configured for cart mounting,top plan view,USD0551345-20070918-D00006.png,USD0551345-20070918-D00006_8.png,Sharps container configured for cart mounting,5
452,USD0551345-20070918,2007-09-18,9,FIG. 9 is a bottom plan view of the sharps container of FIG. 5.,Sharps container configured for cart mounting,bottom plan view,USD0551345-20070918-D00006.png,USD0551345-20070918-D00006_9.png,Sharps container configured for cart mounting,5
453,USD0544166-20070605,2007-06-05,5,"FIG. 5 is a top view thereof; and,",Trash tote bag,top view,USD0544166-20070605-D00005.png,USD0544166-20070605-D00005_5.png,Trash tote bag,5
454,USD0544166-20070605,2007-06-05,6,FIG. 6 is a bottom view thereof.,Trash tote bag,bottom view,USD0544166-20070605-D00005.png,USD0544166-20070605-D00005_6.png,Trash tote bag,5
455,USD0552894-20071016,2007-10-16,2,"FIG. 2 illustrates a fragmentary side view of a slat wall panel showing my new design, the left side view thereof being substantially the same as the right side view;",Slat wall panel,fragmentary side view,USD0552894-20071016-D00002.png,USD0552894-20071016-D00002_2.png,Slat wall panel,5
456,USD0552894-20071016,2007-10-16,4,"FIG. 4 illustrates a fragmentary front view of a slat wall panel showing my new design, the back view thereof being substantially the same as the front view; and,",Slat wall panel,fragmentary front view,USD0552894-20071016-D00002.png,USD0552894-20071016-D00002_4.png,Slat wall panel,5
457,USD0552894-20071016,2007-10-16,3,FIG. 3 illustrates a fragmentary top view of a slat wall panel showing my new design;,Slat wall panel,fragmentary top view,USD0552894-20071016-D00003.png,USD0552894-20071016-D00003_3.png,Slat wall panel,5
458,USD0552894-20071016,2007-10-16,5,FIG. 5 illustrates a bottom view of a slat wall panel showing my new design.,Slat wall panel,bottom view,USD0552894-20071016-D00003.png,USD0552894-20071016-D00003_5.png,Slat wall panel,5
459,USD0551470-20070925,2007-09-25,2,"FIG. 2 illustrates a fragmentary side view of a slat wall panel showing my new design, the left side view thereof being substantially the same as the right side view;",Slat wall panel,fragmentary side view,USD0551470-20070925-D00002.png,USD0551470-20070925-D00002_2.png,Slat wall panel,5
460,USD0551470-20070925,2007-09-25,3,FIG. 3 illustrates a fragmentary front view of a slat wall panel showing my new design;,Slat wall panel,fragmentary front view,USD0551470-20070925-D00002.png,USD0551470-20070925-D00002_3.png,Slat wall panel,5
461,USD0551470-20070925,2007-09-25,4,"FIG. 4 illustrates a fragmentary top view of a slat wall panel showing my new design; and,",Slat wall panel,fragmentary top view,USD0551470-20070925-D00003.png,USD0551470-20070925-D00003_4.png,Slat wall panel,5
462,USD0551470-20070925,2007-09-25,5,FIG. 5 illustrates a bottom view of a slat wall panel showing my new design.,Slat wall panel,bottom view,USD0551470-20070925-D00003.png,USD0551470-20070925-D00003_5.png,Slat wall panel,5
463,USD0552611-20071009,2007-10-09,2,FIG. 2 is a front elevational view thereof;,Cradle for a personal digital assistant,front elevational view,USD0552611-20071009-D00002.png,USD0552611-20071009-D00002_2.png,Cradle for a personal digital assistant,5
464,USD0552611-20071009,2007-10-09,3,FIG. 3 is a rear elevational view thereof;,Cradle for a personal digital assistant,rear elevational view,USD0552611-20071009-D00002.png,USD0552611-20071009-D00002_3.png,Cradle for a personal digital assistant,5
465,USD0552611-20071009,2007-10-09,4,FIG. 4 is a left side view thereof;,Cradle for a personal digital assistant,left side view,USD0552611-20071009-D00003.png,USD0552611-20071009-D00003_4.png,Cradle for a personal digital assistant,5
466,USD0552611-20071009,2007-10-09,5,FIG. 5 is a right side view thereof;,Cradle for a personal digital assistant,right side view,USD0552611-20071009-D00003.png,USD0552611-20071009-D00003_5.png,Cradle for a personal digital assistant,5
467,USD0552611-20071009,2007-10-09,6,FIG. 6 is a top plan view thereof;,Cradle for a personal digital assistant,top plan view,USD0552611-20071009-D00004.png,USD0552611-20071009-D00004_6.png,Cradle for a personal digital assistant,5
468,USD0552611-20071009,2007-10-09,7,"FIG. 7 is a bottom plan view thereof; and,",Cradle for a personal digital assistant,bottom plan view,USD0552611-20071009-D00004.png,USD0552611-20071009-D00004_7.png,Cradle for a personal digital assistant,5
469,USD0548888-20070814,2007-08-14,1,FIG. 1 is a top perspective view of the present comb holder;,Comb holder,top perspective view,USD0548888-20070814-D00001.png,USD0548888-20070814-D00001_1.png,Comb holder,5
470,USD0548888-20070814,2007-08-14,2,FIG. 2 is an overhead view of same;,Comb holder,overhead view,USD0548888-20070814-D00001.png,USD0548888-20070814-D00001_2.png,Comb holder,5
471,USD0548888-20070814,2007-08-14,3,"FIG. 3 is a right side view of the comb holder of FIG. 1, both sides being identical;",Comb holder,right side view,USD0548888-20070814-D00002.png,USD0548888-20070814-D00002_3.png,Comb holder,5
472,USD0548888-20070814,2007-08-14,4,"FIG. 4 is a front view of the comb holder of FIG. 1, the front and rear views being identical; and,",Comb holder,front view,USD0548888-20070814-D00002.png,USD0548888-20070814-D00002_4.png,Comb holder,5
473,USD0548888-20070814,2007-08-14,5,FIG. 5 is a bottom view of same.,Comb holder,bottom view,USD0548888-20070814-D00002.png,USD0548888-20070814-D00002_5.png,Comb holder,5
474,USD0545500-20070626,2007-06-26,2,FIG. 2 is an overhead view of same;,Comb holder,overhead view,USD0545500-20070626-D00002.png,USD0545500-20070626-D00002_2.png,Comb holder,5
475,USD0545500-20070626,2007-06-26,3,"FIG. 3 is a front view of the comb holder of FIG. 1, the rear view being identical;",Comb holder,front view,USD0545500-20070626-D00002.png,USD0545500-20070626-D00002_3.png,Comb holder,5
476,USD0545500-20070626,2007-06-26,4,"FIG. 4 is a right side view of same, the left being identical; and,",Comb holder,right side view,USD0545500-20070626-D00003.png,USD0545500-20070626-D00003_4.png,Comb holder,5
477,USD0545500-20070626,2007-06-26,5,FIG. 5 is a bottom view of the comb holder of FIG. 1.,Comb holder,bottom view,USD0545500-20070626-D00003.png,USD0545500-20070626-D00003_5.png,Comb holder,5
478,USD0549328-20070821,2007-08-21,1,FIG. 1 is a front elevational view of a handle for surgical instruments showing our new design;,Handle for surgical instruments,front elevational view,USD0549328-20070821-D00001.png,USD0549328-20070821-D00001_1.png,Handle for surgical instruments,5
479,USD0549328-20070821,2007-08-21,3,FIG. 3 is a ride side elevational view thereof;,Handle for surgical instruments,ride side elevational view,USD0549328-20070821-D00001.png,USD0549328-20070821-D00001_3.png,Handle for surgical instruments,5
480,USD0549328-20070821,2007-08-21,2,FIG. 2 is a rear elevational view thereof;,Handle for surgical instruments,rear elevational view,USD0549328-20070821-D00002.png,USD0549328-20070821-D00002_2.png,Handle for surgical instruments,5
481,USD0549328-20070821,2007-08-21,4,FIG. 4 is a left side elevational view thereof;,Handle for surgical instruments,left side elevational view,USD0549328-20070821-D00002.png,USD0549328-20070821-D00002_4.png,Handle for surgical instruments,5
482,USD0549328-20070821,2007-08-21,5,FIG. 5 is a top plan view thereof;,Handle for surgical instruments,top plan view,USD0549328-20070821-D00003.png,USD0549328-20070821-D00003_5.png,Handle for surgical instruments,5
483,USD0549328-20070821,2007-08-21,6,"FIG. 6 is a bottom plan view thereof; and,",Handle for surgical instruments,bottom plan view,USD0549328-20070821-D00003.png,USD0549328-20070821-D00003_6.png,Handle for surgical instruments,5
484,USD0549328-20070821,2007-08-21,7,FIG. 7 is a isometric view thereof showing our design.,Handle for surgical instruments,isometric view,USD0549328-20070821-D00003.png,USD0549328-20070821-D00003_7.png,Handle for surgical instruments,5
485,USD0549327-20070821,2007-08-21,1,FIG. 1 is a front elevational view of a handle for surgical instruments showing our new design;,Handle for surgical instruments,front elevational view,USD0549327-20070821-D00001.png,USD0549327-20070821-D00001_1.png,Handle for surgical instruments,5
486,USD0549327-20070821,2007-08-21,2,FIG. 2 is a rear elevational view thereof;,Handle for surgical instruments,rear elevational view,USD0549327-20070821-D00001.png,USD0549327-20070821-D00001_2.png,Handle for surgical instruments,5
487,USD0549327-20070821,2007-08-21,3,FIG. 3 is a bottom plan view thereof;,Handle for surgical instruments,bottom plan view,USD0549327-20070821-D00001.png,USD0549327-20070821-D00001_3.png,Handle for surgical instruments,5
488,USD0549327-20070821,2007-08-21,4,FIG. 4 is a top plan view thereof;,Handle for surgical instruments,top plan view,USD0549327-20070821-D00001.png,USD0549327-20070821-D00001_4.png,Handle for surgical instruments,5
489,USD0549327-20070821,2007-08-21,5,FIG. 5 is a right side elevational view thereof;,Handle for surgical instruments,right side elevational view,USD0549327-20070821-D00002.png,USD0549327-20070821-D00002_5.png,Handle for surgical instruments,5
490,USD0549327-20070821,2007-08-21,6,"FIG. 6 is a left side elevational view thereof; and,",Handle for surgical instruments,left side elevational view,USD0549327-20070821-D00002.png,USD0549327-20070821-D00002_6.png,Handle for surgical instruments,5
491,USD0549327-20070821,2007-08-21,7,FIG. 7 is a isometric view thereof showing our design.,Handle for surgical instruments,isometric view,USD0549327-20070821-D00002.png,USD0549327-20070821-D00002_7.png,Handle for surgical instruments,5
492,USD0557093-20071211,2007-12-11,1,FIG. 1 is a perspective view of a set of portable sheet metal bending devices showing my new design;,Set of portable sheet metal bending devices,perspective view,USD0557093-20071211-D00001.png,USD0557093-20071211-D00001_1.png,Set of portable sheet metal bending devices,5
493,USD0557093-20071211,2007-12-11,2,FIG. 2 is a front elevational view thereof;,Set of portable sheet metal bending devices,front elevational view,USD0557093-20071211-D00002.png,USD0557093-20071211-D00002_2.png,Set of portable sheet metal bending devices,5
494,USD0557093-20071211,2007-12-11,4,"FIG. 4 is a right side elevational view thereof, the left side elevational view being a mirror image thereof;",Set of portable sheet metal bending devices,right side elevational view,USD0557093-20071211-D00002.png,USD0557093-20071211-D00002_4.png,Set of portable sheet metal bending devices,5
495,USD0557093-20071211,2007-12-11,3,FIG. 3 is a rear elevational view thereof;,Set of portable sheet metal bending devices,rear elevational view,USD0557093-20071211-D00003.png,USD0557093-20071211-D00003_3.png,Set of portable sheet metal bending devices,5
496,USD0551410-20070918,2007-09-18,2,FIG. 2 shows an elevation view of the combined mop head and retaining clamp of the present invention.,Combined mop head and retaining clamp,elevation view,USD0551410-20070918-D00002.png,USD0551410-20070918-D00002_2.png,Combined mop head and retaining clamp,5
497,USD0551410-20070918,2007-09-18,3,FIG. 3 shows the opposite elevation view of the combined mop head and retaining clamp of the present invention.,Combined mop head and retaining clamp,opposite elevation view,USD0551410-20070918-D00002.png,USD0551410-20070918-D00002_3.png,Combined mop head and retaining clamp,5
498,USD0551410-20070918,2007-09-18,4,FIG. 4 shows the top view of the combined mop head and retaining clamp of the present invention.,Combined mop head and retaining clamp,top view,USD0551410-20070918-D00003.png,USD0551410-20070918-D00003_4.png,Combined mop head and retaining clamp,5
499,USD0551410-20070918,2007-09-18,5,"FIG. 5 shows the bottom view of the combined mop head and retaining clamp of the present invention; and,",Combined mop head and retaining clamp,bottom view,USD0551410-20070918-D00003.png,USD0551410-20070918-D00003_5.png,Combined mop head and retaining clamp,5
500,USD0556971-20071204,2007-12-04,2,FIG. 2 is a top view thereof;,Waste container,top view,USD0556971-20071204-D00001.png,USD0556971-20071204-D00001_2.png,Waste container,5
501,USD0556971-20071204,2007-12-04,4,"FIG. 4 is right side view thereof, the left side being a mirror image;",Waste container,right side view,USD0556971-20071204-D00002.png,USD0556971-20071204-D00002_4.png,Waste container,6
502,USD0556971-20071204,2007-12-04,5,"FIG. 5 is a rear view thereof; and,",Waste container,rear view,USD0556971-20071204-D00002.png,USD0556971-20071204-D00002_5.png,Waste container,6
503,USD0556971-20071204,2007-12-04,6,FIG. 6 is a bottom view thereof.,Waste container,bottom view,USD0556971-20071204-D00002.png,USD0556971-20071204-D00002_6.png,Waste container,6
504,USD0552319-20071002,2007-10-02,2,"FIG. 2 is a front view of the waste container, all of the remaining side and rear views being a mirror image thereof;",Waste container,front view,USD0552319-20071002-D00001.png,USD0552319-20071002-D00001_2.png,Waste container,6
505,USD0552319-20071002,2007-10-02,3,"FIG. 3 is a top view; and,",Waste container,top view,USD0552319-20071002-D00002.png,USD0552319-20071002-D00002_3.png,Waste container,6
506,USD0552319-20071002,2007-10-02,4,FIG. 4 is a bottom view.,Waste container,bottom view,USD0552319-20071002-D00002.png,USD0552319-20071002-D00002_4.png,Waste container,6
507,USD0555079-20071113,2007-11-13,2,FIG. 2 is a front view thereof;,Tire for a car,front view,USD0555079-20071113-D00002.png,USD0555079-20071113-D00002_2.png,Tire for a car,6
508,USD0555079-20071113,2007-11-13,6,FIG. 6 is a top view thereof;,Tire for a car,top view,USD0555079-20071113-D00005.png,USD0555079-20071113-D00005_6.png,Tire for a car,6
509,USD0555079-20071113,2007-11-13,7,FIG. 7 is a bottom view thereof.,Tire for a car,bottom view,USD0555079-20071113-D00005.png,USD0555079-20071113-D00005_7.png,Tire for a car,6
510,USD0555079-20071113,2007-11-13,8,"FIG. 8 is an enlarged partial view thereof; and,",Tire for a car,enlarged partial view,USD0555079-20071113-D00006.png,USD0555079-20071113-D00006_8.png,Tire for a car,6
511,USD0555079-20071113,2007-11-13,9,FIG. 9 is a cross section view thereof taken through line 9—9 in FIG. 8.,Tire for a car,cross section view,USD0555079-20071113-D00006.png,USD0555079-20071113-D00006_9.png,Tire for a car,6
512,USD0555577-20071120,2007-11-20,2,FIG. 2 is a front view thereof;,Tire for a car,front view,USD0555577-20071120-D00002.png,USD0555577-20071120-D00002_2.png,Tire for a car,6
513,USD0555577-20071120,2007-11-20,3,FIG. 3 is a rear view thereof;,Tire for a car,rear view,USD0555577-20071120-D00002.png,USD0555577-20071120-D00002_3.png,Tire for a car,6
514,USD0555577-20071120,2007-11-20,6,FIG. 6 is a top view thereof;,Tire for a car,top view,USD0555577-20071120-D00005.png,USD0555577-20071120-D00005_6.png,Tire for a car,6
515,USD0555577-20071120,2007-11-20,7,FIG. 7 is a bottom view thereof.,Tire for a car,bottom view,USD0555577-20071120-D00005.png,USD0555577-20071120-D00005_7.png,Tire for a car,6
516,USD0555577-20071120,2007-11-20,8,"FIG. 8 is an enlarged partial view thereof; and,",Tire for a car,enlarged partial view,USD0555577-20071120-D00006.png,USD0555577-20071120-D00006_8.png,Tire for a car,6
517,USD0555577-20071120,2007-11-20,9,FIG. 9 is a cross section view thereof taken through line 9—9 in FIG. 8.,Tire for a car,cross section view,USD0555577-20071120-D00006.png,USD0555577-20071120-D00006_9.png,Tire for a car,6
518,USD0558096-20071225,2007-12-25,3,FIG. 3 is a front view thereof;,Automobile body,front view,USD0558096-20071225-D00003.png,USD0558096-20071225-D00003_3.png,Automobile body,6
519,USD0558096-20071225,2007-12-25,4,FIG. 4 is a rear view thereof;,Automobile body,rear view,USD0558096-20071225-D00003.png,USD0558096-20071225-D00003_4.png,Automobile body,6
520,USD0551124-20070918,2007-09-18,3,FIG. 3 is a front view thereof;,Automobile body,front view,USD0551124-20070918-D00003.png,USD0551124-20070918-D00003_3.png,Automobile body,6
521,USD0551124-20070918,2007-09-18,4,"FIG. 4 is a rear view thereof; and,",Automobile body,rear view,USD0551124-20070918-D00003.png,USD0551124-20070918-D00003_4.png,Automobile body,6
522,USD0550360-20070904,2007-09-04,1,FIG. 1 is a perspective view of a portable oxygen concentrator showing our new design;,Portable oxygen concentrator,perspective view,USD0550360-20070904-D00001.png,USD0550360-20070904-D00001_1.png,Portable oxygen concentrator,6
523,USD0550360-20070904,2007-09-04,2,FIG. 2 is a top plan view thereof;,Portable oxygen concentrator,top plan view,USD0550360-20070904-D00001.png,USD0550360-20070904-D00001_2.png,Portable oxygen concentrator,6
524,USD0550360-20070904,2007-09-04,3,FIG. 3 is a rear elevation view thereof;,Portable oxygen concentrator,rear elevation view,USD0550360-20070904-D00002.png,USD0550360-20070904-D00002_3.png,Portable oxygen concentrator,6
525,USD0550360-20070904,2007-09-04,4,"FIG. 4 is a first side elevation view thereof; and,",Portable oxygen concentrator,first side elevation view,USD0550360-20070904-D00002.png,USD0550360-20070904-D00002_4.png,Portable oxygen concentrator,6
526,USD0550360-20070904,2007-09-04,5,FIG. 5 is a second side elevation view thereof.,Portable oxygen concentrator,side elevation view,USD0550360-20070904-D00002.png,USD0550360-20070904-D00002_5.png,Portable oxygen concentrator,6
527,USD0557866-20071218,2007-12-18,1,FIG. 1 is a front view of an animal feed and water bowl constructed in accordance with the present invention;,Animal feed and water bowl,front view,USD0557866-20071218-D00001.png,USD0557866-20071218-D00001_1.png,Animal feed and water bowl,6
528,USD0557866-20071218,2007-12-18,2,FIG. 2 is a right side view of an animal feed and water bowl as shown in FIG. 1;,Animal feed and water bowl,right side view,USD0557866-20071218-D00001.png,USD0557866-20071218-D00001_2.png,Animal feed and water bowl,6
529,USD0557866-20071218,2007-12-18,3,FIG. 3 is a left side view of an animal feed and water bowl as shown in FIG. 1;,Animal feed and water bowl,left side view,USD0557866-20071218-D00001.png,USD0557866-20071218-D00001_3.png,Animal feed and water bowl,6
530,USD0557866-20071218,2007-12-18,4,FIG. 4 is a top view of an animal feed and water bowl as shown in FIG. 1;,Animal feed and water bowl,top view,USD0557866-20071218-D00002.png,USD0557866-20071218-D00002_4.png,Animal feed and water bowl,6
531,USD0557866-20071218,2007-12-18,5,FIG. 5 is a bottom view of an animal feed and water bowl as shown in FIG. 1;,Animal feed and water bowl,bottom view,USD0557866-20071218-D00002.png,USD0557866-20071218-D00002_5.png,Animal feed and water bowl,6
532,USD0557866-20071218,2007-12-18,6,"FIG. 6 is a back view of an animal feed and water bowl as shown in FIG. 1; and,",Animal feed and water bowl,back view,USD0557866-20071218-D00002.png,USD0557866-20071218-D00002_6.png,Animal feed and water bowl,6
533,USD0554983-20071113,2007-11-13,1,"FIG. 1 is a front perspective view of our low-profile, under-shelf bracket showing our new design;","Low-profile, under-shelf bracket",front perspective view,USD0554983-20071113-D00001.png,USD0554983-20071113-D00001_1.png,"Low-profile, under-shelf bracket",6
534,USD0554983-20071113,2007-11-13,2,FIG. 2 is a top plan view thereof;,"Low-profile, under-shelf bracket",top plan view,USD0554983-20071113-D00001.png,USD0554983-20071113-D00001_2.png,"Low-profile, under-shelf bracket",6
535,USD0554983-20071113,2007-11-13,3,FIG. 3 is a front elevation view thereof;,"Low-profile, under-shelf bracket",front elevation view,USD0554983-20071113-D00001.png,USD0554983-20071113-D00001_3.png,"Low-profile, under-shelf bracket",6
536,USD0554983-20071113,2007-11-13,6,"FIG. 6 is a left side view thereof; and,","Low-profile, under-shelf bracket",left side view,USD0554983-20071113-D00001.png,USD0554983-20071113-D00001_6.png,"Low-profile, under-shelf bracket",6
537,USD0554983-20071113,2007-11-13,7,FIG. 7 is a right side view thereof.,"Low-profile, under-shelf bracket",right side view,USD0554983-20071113-D00001.png,USD0554983-20071113-D00001_7.png,"Low-profile, under-shelf bracket",6
538,USD0548587-20070814,2007-08-14,2,FIG. 2 is a front elevational view thereof;,Pet container,front elevational view,USD0548587-20070814-D00002.png,USD0548587-20070814-D00002_2.png,Pet container,6
539,USD0548587-20070814,2007-08-14,3,FIG. 3 is a back elevational view thereof;,Pet container,back elevational view,USD0548587-20070814-D00002.png,USD0548587-20070814-D00002_3.png,Pet container,6
540,USD0548587-20070814,2007-08-14,4,FIG. 4 is a left side elevational view thereof;,Pet container,left side elevational view,USD0548587-20070814-D00003.png,USD0548587-20070814-D00003_4.png,Pet container,6
541,USD0548587-20070814,2007-08-14,5,FIG. 5 is a right side elevational view thereof;,Pet container,right side elevational view,USD0548587-20070814-D00003.png,USD0548587-20070814-D00003_5.png,Pet container,6
542,USD0548587-20070814,2007-08-14,6,"FIG. 6 is a top plan view thereof; and,",Pet container,top plan view,USD0548587-20070814-D00004.png,USD0548587-20070814-D00004_6.png,Pet container,6
543,USD0548587-20070814,2007-08-14,7,FIG. 7 is a bottom plan view thereof.,Pet container,bottom plan view,USD0548587-20070814-D00004.png,USD0548587-20070814-D00004_7.png,Pet container,6
544,USD0552710-20071009,2007-10-09,1,FIG. 1 is a perspective view of the top and front of my hanger;,Hanger for a lavatory dispensing device,perspective view of the top and front,USD0552710-20071009-D00001.png,USD0552710-20071009-D00001_1.png,Hanger for a lavatory dispensing device,6
545,USD0552710-20071009,2007-10-09,2,FIG. 2 is a plan view of the rear of my hanger;,Hanger for a lavatory dispensing device,plan view,USD0552710-20071009-D00001.png,USD0552710-20071009-D00001_2.png,Hanger for a lavatory dispensing device,6
546,USD0552710-20071009,2007-10-09,3,FIG. 3 is a plan view of a side of my hanger; the other side of my hanger which is not depicted in the figures is symmetrical with this side view;,Hanger for a lavatory dispensing device,plan view,USD0552710-20071009-D00002.png,USD0552710-20071009-D00002_3.png,Hanger for a lavatory dispensing device,6
547,USD0552710-20071009,2007-10-09,4,FIG. 4 is a plan view of the bottom of my hanger;,Hanger for a lavatory dispensing device,plan view,USD0552710-20071009-D00002.png,USD0552710-20071009-D00002_4.png,Hanger for a lavatory dispensing device,6
548,USD0552710-20071009,2007-10-09,5,FIG. 5 is a plan view of the front of my hanger;,Hanger for a lavatory dispensing device,plan view,USD0552710-20071009-D00003.png,USD0552710-20071009-D00003_5.png,Hanger for a lavatory dispensing device,6
549,USD0552710-20071009,2007-10-09,6,FIG. 6 is a plan view of the top of my hanger;,Hanger for a lavatory dispensing device,plan view,USD0552710-20071009-D00003.png,USD0552710-20071009-D00003_6.png,Hanger for a lavatory dispensing device,6
550,USD0552710-20071009,2007-10-09,7,FIG. 7 is a perspective view of the top and front of my hanger further illustrating in phantom a lavatory block;,Hanger for a lavatory dispensing device,perspective view of the top and front,USD0552710-20071009-D00004.png,USD0552710-20071009-D00004_7.png,Hanger for a lavatory dispensing device,6
551,USD0552710-20071009,2007-10-09,8,"FIG. 8 is a plan view of the front of my hanger further illustrating in phantom a lavatory block; and,",Hanger for a lavatory dispensing device,plan view,USD0552710-20071009-D00004.png,USD0552710-20071009-D00004_8.png,Hanger for a lavatory dispensing device,6
552,USD0552710-20071009,2007-10-09,9,FIG. 9 is a plan view of a side of my hanger further illustrating in phantom a lavatory block.,Hanger for a lavatory dispensing device,plan view,USD0552710-20071009-D00004.png,USD0552710-20071009-D00004_9.png,Hanger for a lavatory dispensing device,6
553,USD0555758-20071120,2007-11-20,1,FIG. 1 is a perspective view of the top and front of a first embodiment of my hanger;,Hanger for a lavatory dispensing device,perspective view of the top and front,USD0555758-20071120-D00001.png,USD0555758-20071120-D00001_1.png,Hanger for a lavatory dispensing device,6
554,USD0555758-20071120,2007-11-20,2,FIG. 2 is a plan view of the front of a first embodiment of my hanger;,Hanger for a lavatory dispensing device,plan view of the front,USD0555758-20071120-D00001.png,USD0555758-20071120-D00001_2.png,Hanger for a lavatory dispensing device,6
555,USD0555758-20071120,2007-11-20,3,FIG. 3 is a plan view of a side of a first embodiment of my hanger; the other side of a first embodiment of my hanger which is not depicted in the figures is symmetrical with this side view;,Hanger for a lavatory dispensing device,plan view,USD0555758-20071120-D00002.png,USD0555758-20071120-D00002_3.png,Hanger for a lavatory dispensing device,6
556,USD0555758-20071120,2007-11-20,4,FIG. 4 is a plan view of the back of a first embodiment of my hanger;,Hanger for a lavatory dispensing device,plan view of the back,USD0555758-20071120-D00002.png,USD0555758-20071120-D00002_4.png,Hanger for a lavatory dispensing device,6
557,USD0555758-20071120,2007-11-20,5,FIG. 5 is a plan view of the bottom of a first embodiment of my hanger;,Hanger for a lavatory dispensing device,plan view,USD0555758-20071120-D00002.png,USD0555758-20071120-D00002_5.png,Hanger for a lavatory dispensing device,6
558,USD0555758-20071120,2007-11-20,6,FIG. 6 is a plan view of the top of a first embodiment of my hanger;,Hanger for a lavatory dispensing device,plan view of the top,USD0555758-20071120-D00002.png,USD0555758-20071120-D00002_6.png,Hanger for a lavatory dispensing device,6
559,USD0555758-20071120,2007-11-20,7,FIG. 7 is a perspective view of the top and front of a first embodiment of my hanger further illustrating in phantom a lavatory block;,Hanger for a lavatory dispensing device,perspective view of the top and front,USD0555758-20071120-D00003.png,USD0555758-20071120-D00003_7.png,Hanger for a lavatory dispensing device,6
560,USD0555758-20071120,2007-11-20,8,FIG. 8 is a plan view of the front of a first embodiment of my hanger further illustrating in phantom a lavatory block;,Hanger for a lavatory dispensing device,plan view of the front,USD0555758-20071120-D00003.png,USD0555758-20071120-D00003_8.png,Hanger for a lavatory dispensing device,6
561,USD0555758-20071120,2007-11-20,9,FIG. 9 is a plan view of a side of a first embodiment of my hanger further illustrating in phantom a lavatory block;,Hanger for a lavatory dispensing device,plan view,USD0555758-20071120-D00004.png,USD0555758-20071120-D00004_9.png,Hanger for a lavatory dispensing device,6
562,USD0555758-20071120,2007-11-20,10,FIG. 10 is a perspective view of the top and front of a second embodiment of my hanger;,Hanger for a lavatory dispensing device,perspective view of the top and front,USD0555758-20071120-D00004.png,USD0555758-20071120-D00004_10.png,Hanger for a lavatory dispensing device,6
563,USD0555758-20071120,2007-11-20,11,FIG. 11 is a plan view of the front of a second embodiment of my hanger;,Hanger for a lavatory dispensing device,plan view of the front,USD0555758-20071120-D00004.png,USD0555758-20071120-D00004_11.png,Hanger for a lavatory dispensing device,6
564,USD0555758-20071120,2007-11-20,12,FIG. 12 is a plan view of a side of a second embodiment of my hanger; the other side of a second embodiment of my hanger which is not depicted in the figures is symmetrical with this side view;,Hanger for a lavatory dispensing device,plan view,USD0555758-20071120-D00005.png,USD0555758-20071120-D00005_12.png,Hanger for a lavatory dispensing device,6
565,USD0555758-20071120,2007-11-20,13,FIG. 13 is a plan view of the back of a second embodiment of my hanger;,Hanger for a lavatory dispensing device,plan view of the back,USD0555758-20071120-D00005.png,USD0555758-20071120-D00005_13.png,Hanger for a lavatory dispensing device,6
566,USD0555758-20071120,2007-11-20,14,FIG. 14 is a plan view of the bottom of a second embodiment of my hanger;,Hanger for a lavatory dispensing device,plan view,USD0555758-20071120-D00005.png,USD0555758-20071120-D00005_14.png,Hanger for a lavatory dispensing device,6
567,USD0555758-20071120,2007-11-20,15,FIG. 15 is a plan view of the top of a second embodiment of my hanger;,Hanger for a lavatory dispensing device,plan view of the top,USD0555758-20071120-D00005.png,USD0555758-20071120-D00005_15.png,Hanger for a lavatory dispensing device,6
